Date,temp
20151221 10:30:00,29
20151221 11:00:00,28
20151221 11:30:00,28
20151221 12:00:00,27
20151221 12:30:00,27
20151221 13:00:00,26
20151221 13:30:00,26
20151221 14:00:00,26
20151221 14:30:00,25
20151221 15:00:00,25
20151221 15:30:00,25
20151221 16:00:00,25
20151221 16:30:00,24
20151221 17:00:00,24
20151221 17:30:00,24
20151221 18:00:00,24
20151221 18:30:00,24
20151221 19:00:00,24
20151221 19:30:00,24
20151221 20:00:00,23
20151221 20:30:00,23
20151221 21:00:00,23
20151221 21:30:00,23
20151221 22:00:00,23
20151221 22:30:00,23
20151221 23:00:00,23
20151221 23:30:00,23
20151222 00:00:00,23
20151222 00:30:00,23
20151222 01:00:00,25
20151222 01:30:00,26
20151222 02:00:00,28
20151222 02:30:00,28
20151222 03:00:00,29
20151222 03:30:00,29
20151222 04:00:00,30
20151222 04:30:00,30
20151222 05:00:00,30
20151222 05:30:00,30
20151222 06:00:00,30
20151222 06:30:00,31
20151222 07:00:00,30
20151222 07:30:00,30
20151222 08:00:00,30
20151222 08:30:00,30
20151222 09:00:00,28
20151222 09:30:00,28
20151222 10:00:00,27
20151222 10:30:00,27
20151222 11:00:00,27
20151222 11:30:00,27
20151222 12:00:00,27
20151222 12:30:00,26
20151222 13:00:00,26
20151222 13:30:00,26
20151222 14:00:00,26
20151222 14:30:00,26
20151222 15:00:00,26
20151222 15:30:00,26
20151222 16:00:00,26
20151222 16:30:00,25
20151222 17:00:00,25
20151222 17:30:00,25
20151222 18:00:00,25
20151222 18:30:00,25
20151222 19:00:00,25
20151222 19:30:00,25
20151222 20:00:00,25
20151222 20:30:00,25
20151222 21:00:00,25
20151222 21:30:00,24
20151222 22:00:00,24
20151222 22:30:00,24
20151222 23:00:00,24
20151222 23:30:00,24
20151223 00:00:00,24
20151223 00:30:00,24
20151223 01:00:00,25
20151223 01:30:00,26
20151223 02:00:00,26
20151223 02:30:00,26
20151223 03:00:00,26
20151223 03:30:00,27
20151223 04:00:00,27
20151223 04:30:00,27
20151223 05:00:00,27
20151223 05:30:00,27
20151223 06:00:00,27
20151223 06:30:00,27
20151223 07:00:00,27
20151223 07:30:00,27
20151223 08:00:00,27
20151223 08:30:00,27
20151223 09:00:00,27
20151223 09:30:00,28
20151223 10:00:00,28
20151223 10:30:00,28
20151223 11:00:00,27
20151223 11:30:00,26
20151223 12:00:00,26
20151223 12:30:00,25
20151223 13:00:00,25
20151223 13:30:00,25
20151223 14:00:00,25
20151223 14:30:00,25
20151223 15:00:00,25
20151223 15:30:00,25
20151223 16:00:00,24
20151223 16:30:00,24
20151223 17:00:00,24
20151223 17:30:00,23
20151223 18:00:00,23
20151223 18:30:00,23
20151223 19:00:00,23
20151223 19:30:00,23
20151223 20:00:00,23
20151223 20:30:00,23
20151223 21:00:00,23
20151223 21:30:00,23
20151223 22:00:00,23
20151223 22:30:00,23
20151223 23:00:00,23
20151223 23:30:00,24
20151224 00:00:00,24
20151224 00:30:00,24
20151224 01:00:00,24
20151224 01:30:00,24
20151224 02:00:00,25
20151224 02:30:00,28
20151224 03:00:00,29
20151224 03:30:00,30
20151224 04:00:00,31
20151224 04:30:00,32
20151224 05:00:00,32
20151224 05:30:00,32
20151224 06:00:00,32
20151224 06:03:00,33
20151224 06:30:00,33
20151224 07:00:00,34
20151224 07:30:00,33
20151224 08:00:00,32
20151224 08:30:00,32
20151224 09:00:00,31
20151224 09:30:00,31
20151224 10:00:00,30
20151224 10:30:00,29
20151224 11:00:00,29
20151224 11:30:00,28
20151224 12:00:00,28
20151224 12:30:00,28
20151224 13:00:00,28
20151224 13:30:00,28
20151224 14:00:00,27
20151224 14:30:00,27
20151224 15:00:00,27
20151224 15:30:00,27
20151224 16:00:00,27
20151224 16:30:00,26
20151224 17:00:00,26
20151224 17:30:00,26
20151224 18:00:00,26
20151224 18:30:00,26
20151224 19:00:00,26
20151224 19:30:00,26
20151224 20:00:00,25
20151224 20:30:00,25
20151224 21:00:00,25
20151224 21:30:00,25
20151224 22:00:00,25
20151224 22:30:00,25
20151224 23:00:00,25
20151224 23:30:00,25
20151225 00:00:00,25
20151225 00:30:00,25
20151225 01:00:00,26
20151225 01:30:00,27
20151225 02:00:00,28
20151225 02:30:00,29
20151225 03:00:00,30
20151225 03:30:00,30
20151225 04:00:00,30
20151225 04:30:00,31
20151225 05:00:00,31
20151225 05:30:00,31
20151225 06:00:00,32
20151225 06:30:00,32
20151225 07:00:00,31
20151225 07:30:00,32
20151225 08:00:00,31
20151225 08:30:00,32
20151225 09:00:00,31
20151225 09:30:00,30
20151225 10:00:00,29
20151225 10:30:00,29
20151225 11:00:00,28
20151225 11:30:00,28
20151225 12:00:00,28
20151225 12:30:00,27
20151225 13:00:00,28
20151225 13:30:00,27
20151225 14:00:00,27
20151225 14:30:00,27
20151225 15:00:00,27
20151225 15:30:00,26
20151225 16:00:00,26
20151225 16:30:00,26
20151225 17:00:00,26
20151225 17:30:00,26
20151225 18:00:00,25
20151225 18:30:00,25
20151225 19:00:00,25
20151225 19:30:00,25
20151225 20:00:00,25
20151225 20:30:00,24
20151225 21:00:00,24
20151225 21:30:00,24
20151225 22:00:00,24
20151225 22:30:00,24
20151225 23:00:00,25
20151225 23:30:00,24
20151226 00:00:00,24
20151226 00:30:00,25
20151226 01:00:00,28
20151226 01:30:00,28
20151226 02:00:00,29
20151226 02:30:00,30
20151226 03:00:00,30
20151226 03:30:00,30
20151226 04:00:00,30
20151226 04:30:00,31
20151226 05:00:00,32
20151226 05:30:00,32
20151226 06:00:00,31
20151226 06:30:00,32
20151226 07:00:00,32
20151226 07:30:00,31
20151226 08:00:00,31
20151226 08:30:00,32
20151226 09:00:00,30
20151226 09:30:00,31
20151226 10:00:00,30
20151226 10:30:00,29
20151226 11:00:00,29
20151226 11:30:00,28
20151226 12:00:00,28
20151226 12:30:00,27
20151226 13:00:00,27
20151226 13:30:00,27
20151226 14:00:00,27
20151226 14:30:00,27
20151226 15:00:00,27
20151226 15:30:00,27
20151226 16:00:00,27
20151226 16:30:00,27
20151226 17:00:00,26
20151226 17:30:00,26
20151226 18:00:00,26
20151226 18:30:00,26
20151226 19:00:00,26
20151226 19:30:00,26
20151226 20:00:00,26
20151226 20:30:00,25
20151226 21:00:00,25
20151226 21:30:00,25
20151226 22:00:00,24
20151226 22:30:00,24
20151226 23:00:00,24
20151226 23:30:00,24
20151227 00:00:00,24
20151227 00:30:00,26
20151227 01:00:00,27
20151227 01:30:00,27
20151227 02:00:00,28
20151227 02:30:00,28
20151227 03:00:00,30
20151227 03:30:00,29
20151227 04:00:00,30
20151227 04:30:00,28
20151227 05:00:00,27
20151227 05:30:00,29
20151227 06:00:00,31
20151227 06:30:00,31
20151227 07:00:00,32
20151227 07:30:00,31
20151227 08:00:00,31
20151227 08:30:00,31
20151227 09:00:00,30
20151227 09:30:00,31
20151227 10:00:00,29
20151227 10:30:00,29
20151227 11:00:00,29
20151227 11:30:00,28
20151227 12:00:00,28
20151227 12:30:00,28
20151227 13:00:00,28
20151227 13:30:00,28
20151227 14:00:00,27
20151227 14:30:00,27
20151227 15:00:00,27
20151227 15:30:00,27
20151227 16:00:00,27
20151227 16:30:00,27
20151227 17:00:00,27
20151227 17:30:00,26
20151227 18:00:00,26
20151227 18:30:00,26
20151227 19:00:00,26
20151227 19:30:00,25
20151227 20:00:00,25
20151227 20:30:00,25
20151227 21:00:00,25
20151227 21:30:00,25
20151227 22:00:00,26
20151227 22:30:00,25
20151227 23:00:00,26
20151227 23:30:00,26
20151228 00:00:00,26
20151228 00:30:00,26
20151228 01:00:00,28
20151228 01:30:00,29
20151228 02:00:00,30
20151228 02:30:00,29
20151228 03:00:00,29
20151228 03:30:00,28
20151228 04:00:00,30
20151228 04:30:00,31
20151228 05:00:00,32
20151228 05:30:00,31
20151228 06:00:00,32
20151228 06:30:00,31
20151228 07:00:00,30
20151228 07:30:00,31
20151228 08:00:00,31
20151228 08:30:00,30
20151228 09:00:00,30
20151228 09:30:00,29
20151228 10:00:00,29
20151228 10:30:00,29
20151228 11:00:00,28
20151228 11:30:00,28
20151228 12:00:00,28
20151228 12:30:00,28
20151228 13:00:00,27
20151228 13:30:00,27
20151228 14:00:00,27
20151228 14:30:00,27
20151228 15:00:00,27
20151228 15:30:00,27
20151228 16:00:00,27
20151228 16:30:00,27
20151228 17:00:00,27
20151228 17:30:00,26
20151228 18:00:00,26
20151228 18:30:00,26
20151228 19:00:00,26
20151228 19:30:00,25
20151228 20:00:00,26
20151228 20:30:00,26
20151228 21:00:00,25
20151228 21:30:00,25
20151228 22:00:00,25
20151228 22:30:00,25
20151228 23:00:00,25
20151228 23:30:00,25
20151229 00:00:00,25
20151229 00:30:00,26
20151229 01:00:00,27
20151229 01:30:00,28
20151229 02:00:00,29
20151229 02:30:00,29
20151229 03:00:00,30
20151229 03:30:00,30
20151229 04:00:00,30
20151229 04:30:00,31
20151229 05:00:00,31
20151229 05:30:00,32
20151229 06:00:00,31
20151229 06:30:00,31
20151229 07:00:00,31
20151229 07:30:00,31
20151229 08:00:00,31
20151229 08:30:00,31
20151229 09:00:00,31
20151229 09:30:00,30
20151229 10:00:00,29
20151229 10:30:00,29
20151229 11:00:00,28
20151229 11:30:00,28
20151229 12:00:00,27
20151229 12:30:00,27
20151229 13:00:00,27
20151229 13:30:00,27
20151229 14:00:00,26
20151229 14:30:00,26
20151229 15:00:00,23
20151229 15:30:00,26
20151229 16:00:00,25
20151229 16:30:00,25
20151229 17:00:00,25
20151229 17:30:00,25
20151229 18:00:00,24
20151229 18:30:00,23
20151229 19:00:00,23
20151229 19:30:00,23
20151229 20:00:00,23
20151229 20:30:00,23
20151229 21:00:00,23
20151229 21:30:00,23
20151229 22:00:00,23
20151229 22:30:00,23
20151229 23:00:00,23
20151229 23:30:00,23
20151230 00:00:00,23
20151230 00:30:00,25
20151230 01:00:00,26
20151230 01:30:00,27
20151230 02:00:00,28
20151230 02:30:00,28
20151230 03:00:00,30
20151230 03:30:00,30
20151230 04:00:00,31
20151230 04:30:00,31
20151230 05:00:00,31
20151230 05:30:00,30
20151230 06:00:00,32
20151230 06:30:00,30
20151230 07:00:00,31
20151230 07:30:00,30
20151230 08:00:00,31
20151230 08:30:00,30
20151230 09:00:00,30
20151230 09:30:00,30
20151230 10:00:00,29
20151230 10:30:00,29
20151230 11:00:00,28
20151230 11:30:00,28
20151230 12:00:00,27
20151230 12:30:00,26
20151230 13:00:00,26
20151230 13:30:00,26
20151230 14:00:00,25
20151230 14:30:00,25
20151230 15:00:00,25
20151230 15:30:00,25
20151230 16:00:00,
20151230 16:30:00,23
20151230 17:00:00,23
20151230 17:30:00,23
20151230 18:00:00,22
20151230 18:30:00,22
20151230 19:00:00,22
20151230 19:30:00,22
20151230 20:00:00,23
20151230 20:30:00,23
20151230 21:00:00,22
20151230 21:30:00,22
20151230 22:00:00,22
20151230 22:30:00,22
20151230 23:00:00,22
20151230 23:30:00,22
20151231 00:00:00,22
20151231 00:30:00,24
20151231 01:00:00,26
20151231 01:30:00,27
20151231 02:00:00,28
20151231 02:30:00,28
20151231 03:00:00,30
20151231 03:30:00,30
20151231 04:00:00,29
20151231 04:30:00,30
20151231 05:00:00,31
20151231 05:30:00,31
20151231 06:00:00,31
20151231 06:30:00,30
20151231 07:00:00,29
20151231 07:30:00,26
20151231 08:00:00,26
20151231 08:30:00,27
20151231 09:00:00,27
20151231 09:30:00,27
20151231 10:00:00,26
20151231 10:30:00,26
20151231 11:00:00,25
20151231 11:30:00,24
20151231 12:00:00,25
20151231 12:30:00,25
20151231 13:00:00,24
20151231 13:30:00,24
20151231 14:00:00,24
20151231 14:30:00,25
20151231 15:00:00,26
20151231 15:30:00,26
20151231 16:00:00,26
20151231 16:30:00,26
20151231 17:00:00,26
20151231 17:30:00,27
20151231 18:00:00,27
20151231 18:30:00,27
20151231 19:00:00,27
20151231 19:30:00,27
20151231 20:00:00,27
20151231 20:30:00,27
20151231 21:00:00,27
20151231 21:30:00,27
20151231 22:00:00,26
20151231 22:30:00,26
20151231 23:00:00,26
20151231 23:30:00,25
20160101 00:00:00,26
20160101 00:30:00,26
20160101 01:00:00,27
20160101 01:30:00,28
20160101 02:00:00,28
20160101 02:30:00,30
20160101 03:00:00,30
20160101 03:30:00,30
20160101 04:00:00,31
20160101 04:30:00,30
20160101 05:00:00,31
20160101 05:30:00,31
20160101 06:00:00,31
20160101 06:30:00,31
20160101 07:00:00,31
20160101 07:30:00,31
20160101 08:00:00,31
20160101 08:30:00,30
20160101 09:00:00,30
20160101 09:30:00,30
20160101 10:00:00,29
20160101 10:30:00,29
20160101 11:00:00,28
20160101 11:30:00,28
20160101 12:00:00,28
20160101 12:30:00,28
20160101 13:00:00,27
20160101 13:30:00,27
20160101 14:00:00,27
20160101 14:30:00,27
20160101 15:00:00,27
20160101 15:30:00,27
20160101 16:00:00,26
20160101 16:30:00,26
20160101 17:00:00,27
20160101 17:30:00,25
20160101 18:00:00,25
20160101 18:30:00,25
20160101 19:00:00,24
20160101 19:30:00,24
20160101 20:00:00,24
20160101 20:30:00,25
20160101 21:00:00,25
20160101 21:30:00,25
20160101 22:00:00,25
20160101 22:30:00,25
20160101 23:00:00,25
20160101 23:30:00,25
20160102 00:00:00,25
20160102 00:30:00,26
20160102 01:00:00,27
20160102 01:30:00,28
20160102 02:00:00,29
20160102 02:30:00,29
20160102 03:00:00,29
20160102 03:30:00,30
20160102 04:00:00,30
20160102 04:30:00,30
20160102 05:00:00,31
20160102 05:30:00,32
20160102 06:00:00,31
20160102 06:30:00,33
20160102 07:00:00,32
20160102 07:30:00,32
20160102 08:00:00,32
20160102 08:30:00,32
20160102 09:00:00,31
20160102 09:30:00,30
20160102 10:00:00,29
20160102 10:30:00,29
20160102 11:00:00,28
20160102 11:30:00,28
20160102 12:00:00,27
20160102 12:30:00,27
20160102 13:00:00,27
20160102 13:30:00,26
20160102 14:00:00,26
20160102 14:30:00,26
20160102 15:00:00,26
20160102 15:30:00,25
20160102 16:00:00,25
20160102 16:30:00,24
20160102 17:00:00,24
20160102 17:30:00,24
20160102 18:00:00,24
20160102 18:30:00,24
20160102 19:00:00,24
20160102 19:30:00,24
20160102 20:00:00,24
20160102 20:30:00,24
20160102 21:30:00,24
20160102 22:00:00,24
20160102 22:30:00,23
20160102 23:00:00,23
20160102 23:30:00,23
20160103 00:00:00,23
20160103 00:30:00,24
20160103 01:00:00,24
20160103 01:30:00,26
20160103 02:00:00,27
20160103 02:30:00,28
20160103 03:00:00,28
20160103 03:30:00,30
20160103 04:00:00,30
20160103 04:30:00,30
20160103 05:00:00,31
20160103 05:30:00,31
20160103 06:00:00,31
20160103 06:30:00,32
20160103 07:00:00,31
20160103 07:30:00,32
20160103 08:00:00,31
20160103 08:30:00,30
20160103 09:00:00,31
20160103 09:30:00,31
20160103 10:00:00,29
20160103 10:30:00,29
20160103 11:00:00,29
20160103 11:30:00,28
20160103 12:00:00,28
20160103 12:30:00,28
20160103 13:00:00,27
20160103 13:30:00,27
20160103 14:00:00,27
20160103 14:30:00,26
20160103 15:00:00,26
20160103 15:30:00,25
20160103 16:00:00,25
20160103 16:30:00,25
20160103 17:00:00,25
20160103 17:30:00,25
20160103 18:00:00,25
20160103 18:30:00,24
20160103 19:00:00,24
20160103 19:30:00,24
20160103 20:00:00,24
20160103 20:30:00,24
20160103 21:00:00,24
20160103 21:30:00,24
20160103 22:00:00,24
20160103 22:30:00,24
20160103 23:00:00,24
20160103 23:30:00,24
20160104 00:00:00,24
20160104 00:30:00,24
20160104 01:00:00,25
20160104 01:30:00,27
20160104 02:00:00,28
20160104 02:30:00,28
20160104 03:00:00,30
20160104 03:30:00,30
20160104 04:00:00,32
20160104 04:30:00,31
20160104 05:00:00,31
20160104 05:30:00,31
20160104 06:00:00,32
20160104 06:30:00,32
20160104 07:00:00,32
20160104 07:30:00,31
20160104 08:00:00,32
20160104 08:30:00,32
20160104 09:00:00,31
20160104 09:30:00,31
20160104 10:00:00,30
20160104 10:30:00,30
20160104 11:00:00,29
20160104 11:30:00,28
20160104 12:00:00,28
20160104 12:30:00,27
20160104 13:00:00,26
20160104 13:30:00,26
20160104 14:00:00,26
20160104 14:30:00,25
20160104 15:00:00,24
20160104 15:30:00,24
20160104 16:00:00,24
20160104 16:30:00,24
20160104 17:00:00,25
20160104 17:30:00,25
20160104 18:00:00,25
20160104 18:30:00,24
20160104 19:00:00,24
20160104 19:30:00,24
20160104 20:00:00,23
20160104 20:30:00,24
20160104 21:00:00,24
20160104 21:30:00,23
20160104 22:00:00,23
20160104 22:30:00,23
20160104 23:00:00,23
20160104 23:30:00,23
20160105 00:00:00,23
20160105 00:30:00,24
20160105 01:00:00,25
20160105 01:30:00,27
20160105 02:00:00,29
20160105 02:30:00,29
20160105 03:00:00,30
20160105 03:30:00,31
20160105 04:00:00,30
20160105 04:30:00,32
20160105 05:00:00,31
20160105 05:30:00,32
20160105 06:00:00,33
20160105 06:30:00,33
20160105 07:00:00,33
20160105 07:30:00,32
20160105 08:00:00,33
20160105 08:30:00,33
20160105 09:00:00,31
20160105 09:30:00,31
20160105 10:00:00,30
20160105 10:30:00,30
20160105 11:00:00,29
20160105 11:30:00,28
20160105 12:00:00,28
20160105 12:30:00,28
20160105 13:00:00,28
20160105 13:30:00,27
20160105 14:00:00,27
20160105 14:30:00,27
20160105 15:00:00,26
20160105 15:30:00,26
20160105 16:00:00,26
20160105 16:30:00,26
20160105 17:00:00,26
20160105 17:30:00,25
20160105 18:00:00,25
20160105 18:30:00,25
20160105 19:00:00,25
20160105 19:30:00,25
20160105 20:00:00,25
20160105 20:30:00,25
20160105 21:00:00,25
20160105 21:30:00,24
20160105 22:00:00,24
20160105 22:30:00,24
20160105 23:00:00,24
20160105 23:30:00,24
20160106 00:00:00,24
20160106 00:30:00,25
20160106 01:00:00,27
20160106 01:30:00,28
20160106 02:00:00,28
20160106 02:30:00,30
20160106 03:00:00,30
20160106 03:30:00,30
20160106 04:00:00,32
20160106 04:30:00,32
20160106 05:00:00,31
20160106 05:30:00,32
20160106 06:00:00,32
20160106 06:30:00,32
20160106 07:00:00,33
20160106 07:30:00,33
20160106 08:00:00,32
20160106 08:30:00,32
20160106 09:00:00,31
20160106 09:30:00,31
20160106 10:00:00,31
20160106 10:30:00,30
20160106 11:00:00,29
20160106 11:30:00,29
20160106 12:00:00,28
20160106 12:30:00,28
20160106 13:00:00,27
20160106 13:30:00,27
20160106 14:00:00,26
20160106 14:30:00,25
20160106 15:00:00,26
20160106 15:30:00,24
20160106 16:00:00,25
20160106 16:30:00,24
20160106 17:00:00,25
20160106 17:30:00,24
20160106 18:00:00,24
20160106 18:30:00,24
20160106 19:00:00,24
20160106 19:30:00,24
20160106 20:00:00,24
20160106 20:30:00,23
20160106 21:00:00,23
20160106 21:30:00,23
20160106 22:00:00,23
20160106 22:30:00,23
20160106 23:00:00,23
20160106 23:30:00,23
20160107 00:00:00,23
20160107 00:30:00,26
20160107 01:00:00,27
20160107 01:30:00,27
20160107 02:00:00,28
20160107 02:30:00,29
20160107 03:00:00,30
20160107 03:30:00,31
20160107 04:00:00,31
20160107 04:30:00,31
20160107 05:00:00,31
20160107 05:30:00,32
20160107 06:00:00,32
20160107 06:30:00,32
20160107 07:00:00,32
20160107 07:30:00,32
20160107 08:00:00,32
20160107 08:30:00,32
20160107 09:00:00,31
20160107 09:30:00,31
20160107 10:00:00,30
20160107 10:30:00,30
20160107 11:00:00,29
20160107 11:30:00,29
20160107 12:00:00,28
20160107 12:30:00,28
20160107 13:00:00,28
20160107 13:30:00,27
20160107 14:00:00,27
20160107 14:30:00,27
20160107 15:00:00,26
20160107 15:30:00,26
20160107 16:00:00,26
20160107 16:30:00,25
20160107 17:00:00,25
20160107 17:30:00,25
20160107 18:00:00,25
20160107 18:30:00,24
20160107 19:00:00,24
20160107 19:30:00,24
20160107 20:00:00,24
20160107 20:30:00,24
20160107 21:00:00,24
20160107 21:30:00,24
20160107 22:00:00,24
20160107 22:30:00,24
20160107 23:00:00,23
20160107 23:30:00,23
20160108 00:00:00,23
20160108 00:30:00,25
20160108 01:00:00,26
20160108 01:30:00,27
20160108 02:00:00,28
20160108 02:30:00,29
20160108 03:00:00,29
20160108 03:30:00,30
20160108 04:00:00,31
20160108 04:30:00,32
20160108 05:00:00,32
20160108 05:30:00,32
20160108 06:00:00,32
20160108 06:30:00,32
20160108 07:00:00,33
20160108 07:30:00,33
20160108 08:00:00,32
20160108 08:30:00,31
20160108 09:00:00,32
20160108 09:30:00,31
20160108 10:00:00,31
20160108 10:30:00,29
20160108 11:00:00,29
20160108 11:30:00,28
20160108 12:00:00,28
20160108 12:30:00,27
20160108 13:00:00,27
20160108 13:30:00,26
20160108 14:00:00,26
20160108 14:30:00,27
20160108 15:00:00,26
20160108 15:30:00,25
20160108 16:00:00,25
20160108 16:30:00,25
20160108 17:00:00,25
20160108 17:30:00,24
20160108 18:00:00,23
20160108 18:30:00,24
20160108 19:00:00,23
20160108 19:30:00,23
20160108 20:00:00,23
20160108 20:30:00,22
20160108 21:00:00,23
20160108 21:30:00,22
20160108 22:00:00,22
20160108 22:30:00,22
20160108 23:00:00,22
20160108 23:30:00,22
20160109 00:00:00,22
20160109 00:30:00,23
20160109 01:00:00,25
20160109 01:30:00,27
20160109 02:00:00,28
20160109 02:30:00,28
20160109 03:00:00,29
20160109 03:30:00,31
20160109 04:00:00,31
20160109 04:30:00,31
20160109 05:00:00,32
20160109 05:30:00,32
20160109 06:00:00,32
20160109 06:30:00,32
20160109 07:00:00,33
20160109 07:30:00,33
20160109 08:00:00,33
20160109 08:30:00,32
20160109 09:00:00,31
20160109 09:30:00,31
20160109 10:00:00,31
20160109 10:30:00,30
20160109 11:00:00,29
20160109 11:30:00,28
20160109 12:00:00,28
20160109 12:30:00,28
20160109 13:00:00,28
20160109 13:30:00,27
20160109 14:00:00,27
20160109 14:30:00,27
20160109 15:00:00,27
20160109 15:30:00,26
20160109 16:00:00,26
20160109 16:30:00,25
20160109 17:00:00,24
20160109 17:30:00,25
20160109 18:00:00,24
20160109 18:30:00,24
20160109 19:00:00,25
20160109 19:30:00,24
20160109 20:00:00,24
20160109 20:30:00,24
20160109 21:00:00,24
20160109 21:30:00,24
20160109 22:00:00,24
20160109 22:30:00,23
20160109 23:00:00,23
20160109 23:30:00,23
20160110 00:00:00,23
20160110 00:30:00,24
20160110 01:00:00,26
20160110 01:30:00,27
20160110 02:00:00,28
20160110 02:30:00,29
20160110 03:00:00,30
20160110 03:30:00,31
20160110 04:00:00,31
20160110 04:30:00,31
20160110 05:00:00,32
20160110 05:30:00,31
20160110 06:00:00,32
20160110 06:30:00,32
20160110 07:00:00,33
20160110 07:30:00,32
20160110 08:00:00,32
20160110 08:30:00,31
20160110 09:00:00,32
20160110 09:30:00,31
20160110 10:00:00,30
20160110 10:30:00,30
20160110 11:00:00,29
20160110 11:30:00,28
20160110 12:00:00,28
20160110 12:30:00,27
20160110 13:00:00,27
20160110 13:30:00,27
20160110 14:00:00,27
20160110 14:30:00,26
20160110 15:00:00,26
20160110 15:30:00,26
20160110 16:00:00,25
20160110 16:30:00,25
20160110 17:00:00,25
20160110 17:30:00,25
20160110 18:00:00,25
20160110 18:30:00,25
20160110 19:00:00,24
